,beats,piano,bass,drums,metre_auto
0,0.25,,0.26,0.24,2.0
1,0.53,0.59,0.53,0.53,3.0
2,0.79,0.81,0.79,0.78,4.0
3,1.08,1.09,1.08,1.07,1.0
4,1.33,,1.36,1.33,2.0
5,1.62,,1.62,1.62,3.0
6,1.89,1.91,1.9,1.89,4.0
7,2.18,2.2,2.18,2.17,1.0
8,2.45,2.45,2.46,2.44,2.0
9,2.74,2.74,2.73,2.74,3.0
10,3.02,3.02,3.02,3.02,4.0
11,3.3,,3.3,3.28,1.0
12,3.56,3.59,3.58,3.55,2.0
13,3.84,,3.84,3.84,3.0
14,4.11,,4.11,4.11,4.0
15,4.39,4.4,4.4,4.38,1.0
16,4.65,4.66,4.65,4.65,2.0
17,4.93,4.94,4.92,4.93,3.0
18,5.19,5.2,5.2,5.17,4.0
19,5.47,5.49,5.47,5.46,1.0
20,5.73,5.73,5.73,5.73,2.0
21,6.0,,6.0,6.0,3.0
22,6.27,6.27,6.28,6.27,4.0
23,6.55,6.56,6.55,6.53,1.0
24,6.81,6.84,6.81,6.79,2.0
25,7.09,7.11,7.09,7.07,3.0
26,7.36,7.39,7.35,7.35,4.0
27,7.64,7.64,7.63,,1.0
28,7.9,7.96,7.9,7.89,2.0
29,8.18,8.2,8.17,8.17,3.0
30,8.44,8.46,8.44,8.43,4.0
31,8.71,8.73,8.7,8.72,1.0
32,8.98,,8.98,8.97,2.0
33,9.26,9.27,9.25,9.24,3.0
34,9.53,9.52,9.54,9.52,4.0
35,9.8,9.81,9.79,,1.0
36,10.05,10.05,10.07,10.05,2.0
37,10.33,10.33,10.34,10.33,3.0
38,10.6,10.62,10.6,10.58,4.0
39,10.87,10.88,10.86,10.86,1.0
40,11.13,11.15,11.15,11.11,2.0
41,11.42,11.43,11.42,11.4,3.0
42,11.69,11.7,11.68,,4.0
43,11.95,11.96,11.95,11.93,1.0
44,12.21,12.22,12.21,12.22,2.0
45,12.5,12.5,12.49,12.5,3.0
46,12.75,12.78,12.76,12.75,4.0
47,13.03,13.06,13.03,13.02,1.0
48,13.29,13.33,13.3,13.29,2.0
49,13.57,13.59,13.58,13.56,3.0
50,13.84,13.84,13.83,13.82,4.0
51,14.11,14.15,14.1,14.11,1.0
52,14.37,14.4,14.37,14.37,2.0
53,14.66,14.66,14.67,14.65,3.0
54,14.93,14.92,14.93,,4.0
55,15.19,15.18,15.2,15.2,1.0
56,15.45,15.47,15.45,15.44,2.0
57,15.72,15.72,,15.71,3.0
58,16.0,,16.0,15.99,4.0
59,16.27,16.28,16.27,16.27,1.0
60,16.54,,16.54,16.55,2.0
61,16.82,16.82,16.82,16.84,3.0
62,17.08,17.08,17.08,17.09,4.0
63,17.37,17.36,17.36,17.38,1.0
64,17.62,17.62,17.63,17.62,2.0
65,17.9,17.9,17.9,17.93,3.0
66,18.17,18.18,18.17,18.17,4.0
67,18.45,18.46,18.44,18.44,1.0
68,18.71,18.73,18.71,18.71,2.0
69,18.99,19.01,18.99,19.01,3.0
70,19.26,19.27,19.25,19.25,4.0
71,19.55,19.55,19.55,19.55,1.0
72,19.81,19.81,19.81,19.81,2.0
73,20.09,20.09,20.09,20.11,3.0
74,20.36,,20.34,20.36,4.0
75,20.65,,20.64,20.65,1.0
76,20.91,20.92,20.91,20.9,2.0
77,21.19,21.2,21.17,21.18,3.0
78,21.45,,21.45,21.44,4.0
79,21.73,21.73,21.72,21.73,1.0
80,22.0,,22.0,21.99,2.0
81,22.27,22.27,22.28,22.31,3.0
82,22.54,22.55,22.53,22.54,4.0
83,22.82,22.82,,22.84,1.0
84,23.08,23.07,23.07,23.09,2.0
85,23.35,23.35,23.35,23.37,3.0
86,23.62,23.62,23.62,23.62,4.0
87,23.89,23.89,23.89,23.9,1.0
88,24.16,,24.16,24.14,2.0
89,24.43,24.44,24.44,24.44,3.0
90,24.7,24.68,24.7,,4.0
91,24.97,24.94,,24.98,1.0
92,25.24,,,25.25,2.0
93,25.51,25.52,25.5,25.51,3.0
94,25.77,25.77,25.76,25.76,4.0
95,26.05,26.07,26.05,26.04,1.0
96,26.31,26.32,,26.29,2.0
97,26.59,26.59,,26.59,3.0
98,26.84,26.84,26.86,26.84,4.0
99,27.12,27.12,27.11,27.12,1.0
100,27.37,27.38,27.38,27.36,2.0
101,27.64,27.64,27.64,27.65,3.0
102,27.91,27.92,27.92,27.88,4.0
103,28.17,28.19,28.18,28.15,1.0
104,28.42,28.42,28.44,28.4,2.0
105,28.7,28.7,28.71,28.69,3.0
106,28.95,28.96,28.96,28.95,4.0
107,29.21,29.19,29.22,29.24,1.0
108,29.48,,29.48,29.48,2.0
109,29.76,29.82,29.76,29.76,3.0
110,30.02,30.05,30.02,30.02,4.0
111,30.3,30.33,30.3,30.28,1.0
112,30.56,,30.57,30.55,2.0
113,30.84,30.84,30.83,30.85,3.0
114,31.11,31.11,31.12,31.09,4.0
115,31.38,31.37,31.39,31.35,1.0
116,31.64,,31.64,31.63,2.0
117,31.91,,31.9,31.91,3.0
118,32.17,32.17,32.18,32.16,4.0
119,32.44,32.43,32.47,,1.0
120,32.7,,32.72,32.69,2.0
121,32.98,,,32.99,3.0
122,33.25,33.25,33.23,33.22,4.0
123,33.51,33.51,33.52,33.51,1.0
124,33.76,33.76,33.78,33.76,2.0
125,34.03,,34.04,34.03,3.0
126,34.3,34.3,34.3,34.27,4.0
127,34.58,34.58,34.56,34.58,1.0
128,34.85,34.86,,34.85,2.0
129,35.11,,35.1,35.11,3.0
130,35.39,35.39,35.37,35.38,4.0
131,35.66,35.66,35.65,35.67,1.0
132,35.93,35.93,35.92,35.94,2.0
133,36.2,36.21,36.2,36.2,3.0
134,36.47,36.46,36.48,36.48,4.0
135,36.75,,36.74,36.76,1.0
136,37.0,,37.01,37.0,2.0
137,37.29,37.29,37.29,37.29,3.0
138,37.55,37.53,37.55,37.55,4.0
139,37.84,37.84,37.83,37.87,1.0
140,38.1,38.11,38.1,38.09,2.0
141,38.38,38.39,38.36,38.38,3.0
142,38.65,38.66,38.63,38.66,4.0
143,38.92,38.93,38.91,38.92,1.0
144,39.18,39.19,39.17,39.18,2.0
145,39.46,39.46,39.45,39.48,3.0
146,39.72,39.76,39.73,39.71,4.0
147,40.0,40.03,,40.0,1.0
148,40.26,40.26,,40.26,2.0
149,40.54,40.56,,40.54,3.0
150,40.81,40.86,,40.81,4.0
151,41.09,41.1,,41.09,1.0
152,41.35,41.39,41.36,41.34,2.0
153,41.64,41.64,41.63,41.61,3.0
154,41.91,41.91,41.9,41.9,4.0
155,42.19,42.2,42.17,42.19,1.0
156,42.45,42.48,42.45,42.44,2.0
157,42.74,42.74,42.73,42.74,3.0
158,43.0,43.0,42.99,43.0,4.0
159,43.27,43.27,43.26,43.3,1.0
160,43.54,,43.53,43.55,2.0
161,43.83,,43.82,43.84,3.0
162,44.09,44.1,44.08,44.08,4.0
163,44.37,44.38,44.36,44.38,1.0
164,44.62,,44.63,44.61,2.0
165,44.91,44.95,44.9,44.91,3.0
166,45.18,45.19,45.18,45.15,4.0
167,45.45,45.46,45.45,45.45,1.0
168,45.72,,45.72,45.71,2.0
169,45.99,46.01,45.99,,3.0
170,46.26,46.26,46.25,46.26,4.0
171,46.54,46.55,46.53,46.55,1.0
172,46.8,46.83,46.8,46.8,2.0
173,47.09,47.1,47.07,47.08,3.0
174,47.34,47.37,47.34,47.34,4.0
175,47.63,47.66,47.62,47.64,1.0
176,47.89,47.93,47.87,47.88,2.0
177,48.18,48.18,48.17,48.17,3.0
178,48.43,48.44,48.44,48.42,4.0
179,48.71,48.72,48.71,48.7,1.0
180,48.97,,48.98,48.97,2.0
181,49.25,,49.24,49.27,3.0
